,year,instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize
32,2017,2017/T/3/empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20.tgf,930,2577,0.00297954,9,331,181,4.30939,535
33,2017,2017/T/3/ER_300_50_6.tgf,301,22629,0.249765,1,1,1,301.0,301
34,2017,2017/T/3/ER_300_60_10.tgf,301,27115,0.299279,1,1,1,301.0,301
35,2017,2017/T/3/ER_300_60_2.tgf,301,26920,0.297127,1,1,1,301.0,301
36,2017,2017/T/3/ER_300_60_3.tgf,301,26962,0.297591,1,1,1,301.0,301
37,2017,2017/T/3/ER_300_60_9.tgf,301,27071,0.298794,1,1,1,301.0,301
38,2017,2017/T/3/ER_400_60_7.tgf,401,47932,0.298083,1,1,1,401.0,401
39,2017,2017/T/3/ER_400_70_1.tgf,401,56027,0.348424,1,1,1,401.0,401
40,2017,2017/T/3/ER_400_70_3.tgf,401,56135,0.349096,1,1,1,401.0,401
41,2017,2017/T/3/ER_400_70_8.tgf,401,56241,0.349755,1,1,1,401.0,401
42,2017,2017/T/3/ER_500_80_10.tgf,501,100333,0.399731,1,1,1,501.0,501
43,2017,2017/T/3/ER_500_80_8.tgf,501,100222,0.399289,1,1,1,501.0,501
44,2017,2017/T/3/ferry2.pfile-L2-C1-03.pddl.1.cnf.tgf,123,211,0.0139467,19,96,27,2.0,2
45,2017,2017/T/3/ferry2.pfile-L2-C1-04.pddl.5.cnf.tgf,213,361,0.00795698,3,12,2,101.5,201
46,2017,2017/T/3/ferry2.pfile-L2-C1-09.pddl.5.cnf.tgf,213,361,0.00795698,3,12,2,101.5,201
47,2017,2017/T/3/ferry2.pfile-L2-C4-010.pddl.1.cnf.tgf,251,424,0.00673005,23,206,45,2.0,2
48,2017,2017/T/3/ferry2.pfile-L2-C4-05.pddl.1.cnf.tgf,251,424,0.00673005,23,206,45,2.0,2
49,2017,2017/T/3/ferry2.pfile-L3-C1-01.pddl.1.cnf.tgf,164,287,0.0106707,25,131,33,2.0,2
50,2017,2017/T/3/ferry2.pfile-L3-C1-09.pddl.1.cnf.tgf,164,287,0.0106707,25,131,33,2.0,2
51,2017,2017/T/3/ferry2.pfile-L3-C4-010.pddl.2.cnf.tgf,1454,2916,0.0013793,53,1136,73,5.35616,67
52,2017,2017/T/3/fresno-county-rural-transit-agency_20151216_1934.gml.50.tgf,77,128,0.0215888,5,35,16,3.625,8
53,2017,2017/T/3/grd_10745_1_4.tgf,10745,578373,0.00500951,3,770,1,9976.0,9976
54,2017,2017/T/3/grd_11564_1_6.tgf,11564,670510,0.00501405,3,713,1,10852.0,10852
55,2017,2017/T/3/grd_6279_4_6.tgf,6279,790439,0.0200488,3,337,1,5943.0,5943
56,2017,2017/T/3/grd_6318_2_5.tgf,6318,399860,0.0100173,3,399,1,5920.0,5920
57,2017,2017/T/3/grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464.0,7464
58,2017,2017/T/3/grd_8374_2_6.tgf,8374,701228,0.00999985,3,468,1,7907.0,7907
59,2017,2017/T/3/irvine-shuttle_20091229_1547.gml.80.tgf,43,79,0.0427258,5,13,9,4.33333,8
60,2017,2017/T/3/long-island-railroad_20090825_0512.gml.20.tgf,123,305,0.02016,4,44,9,9.77778,66
61,2017,2017/T/3/massachusetts_nrta_2014-12-03.gml.20.tgf,130,185,0.0109467,7,93,21,2.7619,6
62,2017,2017/T/3/massachusetts_srta_2014-11-13.gml.50.tgf,96,193,0.0209418,6,29,9,8.44444,38
63,2017,2017/T/3/metro-bilbao_20110407_1059.gml.80.tgf,39,72,0.0473373,4,5,5,7.8,16
64,2017,2017/T/3/scc_1144_50_5_11.tgf,1144,233861,0.178692,3,3,3,381.333,404
65,2017,2017/T/3/scc_1221_40_5_24.tgf,1221,128738,0.0863526,3,5,5,244.2,277
66,2017,2017/T/3/scc_1440_60_5_22.tgf,1440,261893,0.126299,2,5,5,288.0,295
67,2017,2017/T/3/scc_5366_40_5_2.tgf,5366,502972,0.017468,17,40,40,134.15,157
68,2017,2017/T/3/scc_5406_70_10_5.tgf,5406,871561,0.0298226,19,46,46,117.522,151
69,2017,2017/T/3/scc_5789_30_10_1.tgf,5789,690692,0.02061,19,50,50,115.78,138
70,2017,2017/T/3/scc_6188_30_15_2.tgf,6188,1113813,0.0290879,24,50,50,123.76,150
71,2017,2017/T/3/scc_6219_30_20_1.tgf,6219,1327513,0.034324,23,44,44,141.341,173
72,2017,2017/T/3/scc_647_60_15_6.tgf,647,251137,0.599932,1,1,1,647.0,647
73,2017,2017/T/3/scc_6807_30_5_5.tgf,6807,632205,0.0136441,17,48,48,141.812,159
74,2017,2017/T/3/scc_829_60_15_12.tgf,829,412240,0.599848,1,1,1,829.0,829
75,2017,2017/T/3/sembuster_1200.tgf,1200,161200,0.111944,401,800,800,1.5,2
76,2017,2017/T/3/sembuster_600.tgf,600,40600,0.112778,201,400,400,1.5,2
77,2017,2017/T/3/sembuster_900.tgf,900,90900,0.112222,301,600,600,1.5,2
78,2017,2017/T/3/stb_340_455.tgf,340,3550,0.0307093,2,10,1,331.0,331
79,2017,2017/T/3/stb_377_152.tgf,377,3399,0.0239149,3,16,1,362.0,362
80,2017,2017/T/3/stb_379_470.tgf,379,3568,0.0248397,2,17,1,363.0,363
81,2017,2017/T/3/stb_388_75.tgf,388,5023,0.0333657,4,28,2,181.0,357
82,2017,2017/T/3/stb_403_157.tgf,403,3822,0.0235332,2,31,1,373.0,373
83,2017,2017/T/3/stb_437_87.tgf,437,3562,0.0186522,2,25,1,413.0,413
84,2017,2017/T/3/stb_471_389.tgf,471,5097,0.0229759,2,33,1,439.0,439
85,2017,2017/T/3/stb_496_268.tgf,496,5773,0.023466,4,22,2,238.0,458
86,2017,2017/T/3/stb_499_147.tgf,499,3601,0.0144618,3,29,1,471.0,471
87,2017,2017/T/3/stb_596_207.tgf,596,3780,0.0106414,3,25,1,572.0,572
88,2017,2017/T/3/stb_638_431.tgf,638,3915,0.00961812,3,31,1,608.0,608
89,2017,2017/T/3/WS_200_28_90_50.tgf,200,2800,0.07,1,1,1,200.0,200
90,2017,2017/T/3/WS_300_16_70_70.tgf,300,2400,0.0266667,1,1,1,300.0,300
91,2017,2017/T/3/WS_300_16_90_70.tgf,300,2400,0.0266667,1,1,1,300.0,300
92,2017,2017/T/3/WS_300_24_50_10.tgf,300,3600,0.04,1,1,1,300.0,300
93,2017,2017/T/3/WS_300_24_50_30.tgf,300,3600,0.04,1,1,1,300.0,300
94,2017,2017/T/3/WS_300_24_50_50.tgf,300,3600,0.04,1,1,1,300.0,300
95,2017,2017/T/3/WS_400_16_50_70.tgf,400,3200,0.02,1,1,1,400.0,400
96,2017,2017/T/3/WS_400_32_30_50.tgf,400,6400,0.04,1,1,1,400.0,400
97,2017,2017/T/3/WS_400_32_30_70.tgf,400,6400,0.04,1,1,1,400.0,400
98,2017,2017/T/3/WS_500_24_30_50.tgf,500,6000,0.024,1,1,1,500.0,500
99,2017,2017/T/3/yamhill-or-us.gml.20.tgf,157,241,0.00977727,9,89,17,5.0,47
100,2017,2017/T/1/admbuster_1000.tgf,1000,1498,0.001498,1,1000,0,0.0,1
101,2017,2017/T/1/admbuster_2000.tgf,2000,2998,0.0007495,1,2000,0,0.0,1
102,2017,2017/T/1/admbuster_4000.tgf,4000,5998,0.000374875,1,4000,0,0.0,1
103,2017,2017/T/1/admbuster_6000.tgf,6000,8998,0.000249944,1,6000,0,0.0,1
104,2017,2017/T/1/afinput_exp_acyclic_indvary1_step3_batch_yyy03.tgf,79,4114,0.659189,3,11,1,69.0,69
105,2017,2017/T/1/afinput_exp_acyclic_indvary1_step3_batch_yyy10.tgf,46,797,0.376654,3,15,1,32.0,32
106,2017,2017/T/1/afinput_exp_acyclic_indvary1_step5_batch_yyy10.tgf,39,270,0.177515,3,26,1,14.0,14
107,2017,2017/T/1/afinput_exp_acyclic_indvary3_step7_batch_yyy05.tgf,15,5,0.0222222,1,15,0,0.0,1
108,2017,2017/T/1/afinput_exp_acyclic_indvary3_step8_batch_yyy09.tgf,15,2,0.00888889,1,15,0,0.0,1
109,2017,2017/T/1/BA_100_10_3.tgf,101,111,0.0108813,5,90,10,2.1,3
110,2017,2017/T/1/BA_100_10_5.tgf,101,111,0.0108813,4,90,5,3.2,7
111,2017,2017/T/1/BA_20_60_3.tgf,21,33,0.0748299,4,8,4,4.25,11
112,2017,2017/T/1/BA_40_50_2.tgf,41,61,0.0362879,3,20,4,6.25,14
113,2017,2017/T/1/BA_80_30_3.tgf,81,105,0.0160037,8,56,14,2.78571,5
114,2017,2017/T/1/black-ball-ferry-line_20140528_1927.gml.50.tgf,2,2,0.5,1,1,1,2.0,2
115,2017,2017/T/1/caravan-airport-transportation_20151216_1604.gml.20.tgf,19,26,0.0720222,4,13,3,3.0,4
116,2017,2017/T/1/cascadespoint-or-us.gml.20.tgf,7,9,0.183673,2,4,1,4.0,4
117,2017,2017/T/1/douglas-borough-council_20140531_0935.gml.80.tgf,2,2,0.5,1,1,1,2.0,2
118,2017,2017/T/1/ER_100_30_5.tgf,101,1502,0.14724,1,1,1,101.0,101
119,2017,2017/T/1/ER_100_30_8.tgf,101,1541,0.151064,1,1,1,101.0,101
120,2017,2017/T/1/ER_100_40_3.tgf,101,2044,0.200373,1,1,1,101.0,101
121,2017,2017/T/1/ER_100_90_6.tgf,101,4560,0.447015,1,1,1,101.0,101
122,2017,2017/T/1/ER_200_80_1.tgf,201,16150,0.399743,1,1,1,201.0,201
123,2017,2017/T/1/ferry2.pfile-L2-C3-01.pddl.2.cnf.tgf,418,775,0.00443557,38,315,47,3.19149,36
124,2017,2017/T/1/ferry2.pfile-L2-C4-06.pddl.2.cnf.tgf,533,1004,0.0035341,42,408,48,3.60417,79
125,2017,2017/T/1/ferry2.pfile-L2-C4-07.pddl.2.cnf.tgf,533,1004,0.0035341,42,408,48,3.60417,79
126,2017,2017/T/1/ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,273,507,0.00680272,29,207,31,3.12903,37
127,2017,2017/T/1/ferry2.pfile-L3-C2-07.pddl.2.cnf.tgf,694,1358,0.00281956,41,537,53,3.96226,40
128,2017,2017/T/1/grd_1222_5_4.tgf,1222,37401,0.0250461,3,416,1,807.0,807
129,2017,2017/T/1/grd_156_3_6.tgf,156,409,0.0168064,5,140,3,6.33333,10
130,2017,2017/T/1/grd_1892_1_3.tgf,1892,17773,0.00496499,4,480,3,471.667,1410
131,2017,2017/T/1/grd_2130_2_7.tgf,2130,45337,0.00999295,3,475,1,1656.0,1656
132,2017,2017/T/1/highdesertpoint-or-us.gml.20.tgf,6,6,0.166667,2,5,1,2.0,2
133,2017,2017/T/1/scc_1161_60_20_1.tgf,1161,58581,0.0434603,17,40,40,29.025,44
134,2017,2017/T/1/scc_636_60_5_9.tgf,636,10020,0.0247716,14,34,34,18.7059,27
135,2017,2017/T/1/scc_673_60_15_10.tgf,673,21377,0.0471972,10,25,25,26.92,39
136,2017,2017/T/1/scc_708_60_20_10.tgf,708,21916,0.0437215,11,39,39,18.1538,30
137,2017,2017/T/1/scc_733_70_20_10.tgf,733,67753,0.126102,6,9,9,81.4444,110
138,2017,2017/T/1/sembuster_150.tgf,150,2650,0.117778,51,100,100,1.5,2
139,2017,2017/T/1/sembuster_60.tgf,60,460,0.127778,21,40,40,1.5,2
140,2017,2017/T/1/stb_127_253.tgf,127,829,0.0513981,2,20,1,108.0,108
141,2017,2017/T/1/stb_192_170.tgf,192,1773,0.0480957,2,31,1,162.0,162
142,2017,2017/T/1/stb_218_401.tgf,218,2833,0.059612,2,20,1,199.0,199
143,2017,2017/T/1/stb_280_229.tgf,280,1213,0.0154719,5,54,2,114.0,226
144,2017,2017/T/1/stb_380_35.tgf,380,964,0.0066759,5,161,2,110.5,217
145,2017,2017/T/1/WS_100_12_30_10.tgf,100,600,0.06,1,1,1,100.0,100
146,2017,2017/T/1/WS_100_24_70_70.tgf,100,1200,0.12,1,1,1,100.0,100
147,2017,2017/T/1/WS_300_24_10_30.tgf,300,3600,0.04,1,1,1,300.0,300
148,2017,2017/T/1/WS_400_24_10_50.tgf,400,4800,0.03,1,1,1,400.0,400
149,2017,2017/T/1/WS_500_16_10_10.tgf,500,4000,0.016,1,1,1,500.0,500
150,2017,2017/T/4/admbuster_1000000.tgf,1000000,1499998,0.000420452,1,1000000,0,0.0,1
151,2017,2017/T/4/admbuster_2000000.tgf,2000000,2999998,0.00216536,1,2000000,0,0.0,1
152,2017,2017/T/4/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0.0,1
153,2017,2017/T/4/admbuster_500000.tgf,500000,749998,0.000840902,1,500000,0,0.0,1
154,2017,2017/T/4/afinput_exp_acyclic_depvary_step5_batch_yyy09.tgf,1167,1320947,0.969937,3,15,1,1153.0,1153
155,2017,2017/T/4/afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987.0,987
156,2017,2017/T/4/afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,0.947759,3,31,1,941.0,941
157,2017,2017/T/4/afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,0.983617,3,10,1,1019.0,1019
158,2017,2017/T/4/afinput_exp_acyclic_indvary2_step2_batch_yyy02.tgf,1449,2057657,0.980023,3,9,1,1441.0,1441
159,2017,2017/T/4/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210.0,1210
160,2017,2017/T/4/afinput_exp_acyclic_indvary2_step2_batch_yyy09.tgf,1056,1082664,0.970881,3,8,1,1049.0,1049
161,2017,2017/T/4/afinput_exp_cycles_depvary_step4_batch_yyy07.tgf,1129,1252049,0.982276,3,11,1,1119.0,1119
162,2017,2017/T/4/afinput_exp_cycles_indvary2_step1_batch_yyy06.tgf,1063,1103679,0.976734,3,11,1,1053.0,1053
163,2017,2017/T/4/afinput_exp_cycles_indvary2_step1_batch_yyy08.tgf,1079,1129058,0.96978,3,20,1,1060.0,1060
164,2017,2017/T/4/BA_140_40_2.tgf,141,197,0.00990896,6,84,21,3.71429,23
165,2017,2017/T/4/BA_160_70_3.tgf,161,272,0.0104934,5,49,15,8.46667,45
166,2017,2017/T/4/BA_180_90_4.tgf,181,343,0.0104698,4,18,4,41.75,152
167,2017,2017/T/4/BA_200_20_5.tgf,201,241,0.0059652,7,160,21,2.95238,8
168,2017,2017/T/4/BA_200_30_5.tgf,201,261,0.00646024,7,140,21,3.90476,31
169,2017,2017/T/4/BA_200_60_5.tgf,201,321,0.00794535,5,80,21,6.7619,64
170,2017,2017/T/4/BA_200_70_2.tgf,201,340,0.00841563,5,61,18,8.77778,51
171,2017,2017/T/4/BA_60_80_4.tgf,61,109,0.0292932,4,12,5,10.8,28
172,2017,2017/T/4/BA_80_70_3.tgf,81,136,0.0207285,5,25,8,8.0,20
173,2017,2017/T/4/BA_80_70_4.tgf,81,136,0.0207285,4,25,8,8.0,32
174,2017,2017/T/4/bheema.upadhyaya_20100806_0727.gml.50.tgf,498,855,0.00344752,15,209,83,4.48193,46
175,2017,2017/T/4/bw3.pfile-3-04.pddl.4.cnf.tgf,539,937,0.00322524,43,454,85,2.0,2
176,2017,2017/T/4/bw3.pfile-3-06.pddl.5.cnf.tgf,1006,1909,0.0018863,17,418,39,16.0769,299
177,2017,2017/T/4/bw3.pfile-3-08.pddl.2.cnf.tgf,490,946,0.00394002,43,410,44,2.81818,38
178,2017,2017/T/4/bw3.pfile-4-08.pddl.6.cnf.tgf,1882,3521,0.000994092,85,1559,107,4.01869,10
179,2017,2017/T/4/connectoos.com_20150906_0927.gml.50.tgf,1488,5681,0.00256578,9,223,91,14.9011,986
180,2017,2017/T/4/connexxion-archiver_20140107_0020.gml.20.tgf,6806,10487,0.000226395,17,4390,920,3.62609,157
181,2017,2017/T/4/ER_300_10_5.tgf,301,4388,0.0484321,1,1,1,301.0,301
182,2017,2017/T/4/ER_300_30_9.tgf,301,13573,0.149811,1,1,1,301.0,301
183,2017,2017/T/4/ER_300_40_5.tgf,301,18122,0.20002,1,1,1,301.0,301
184,2017,2017/T/4/ER_300_40_7.tgf,301,17986,0.198519,1,1,1,301.0,301
185,2017,2017/T/4/ER_400_50_5.tgf,401,40236,0.250222,1,1,1,401.0,401
186,2017,2017/T/4/ER_400_50_6.tgf,401,40162,0.249762,1,1,1,401.0,401
187,2017,2017/T/4/ER_400_60_1.tgf,401,48299,0.300365,1,1,1,401.0,401
188,2017,2017/T/4/ER_400_60_8.tgf,401,48367,0.300788,1,1,1,401.0,401
189,2017,2017/T/4/ER_500_70_3.tgf,501,87633,0.349134,1,1,1,501.0,501
190,2017,2017/T/4/ER_500_70_5.tgf,501,87627,0.34911,1,1,1,501.0,501
191,2017,2017/T/4/ferry2.pfile-L2-C3-05.pddl.4.cnf.tgf,410,680,0.00404521,32,329,81,2.0,2
192,2017,2017/T/4/ferry2.pfile-L2-C3-09.pddl.4.cnf.tgf,410,680,0.00404521,32,329,81,2.0,2
193,2017,2017/T/4/ferry2.pfile-L2-C4-04.pddl.1.cnf.tgf,471,916,0.00412908,31,402,69,2.0,2
194,2017,2017/T/4/ferry2.pfile-L2-C4-04.pddl.6.cnf.tgf,666,1154,0.0026017,30,455,63,4.34921,6
195,2017,2017/T/4/ferry2.pfile-L2-C4-06.pddl.4.cnf.tgf,550,928,0.00306777,36,450,100,2.0,2
196,2017,2017/T/4/ferry2.pfile-L2-C4-07.pddl.5.cnf.tgf,582,1027,0.00303197,3,39,5,109.6,540
197,2017,2017/T/4/grd_12259_4_5.tgf,12259,3005768,0.0200007,3,2941,1,9319.0,9319
198,2017,2017/T/4/grd_12428_2_2.tgf,12428,1545521,0.0100063,3,477,1,11952.0,11952
199,2017,2017/T/4/grd_13496_4_3.tgf,13496,3643272,0.0200024,3,322,1,13175.0,13175
200,2017,2017/T/4/grd_13651_2_3.tgf,13651,1862577,0.00999506,3,446,1,13206.0,13206
201,2017,2017/T/4/grd_14484_5_2.tgf,14484,5242744,0.0249909,3,786,1,13699.0,13699
202,2017,2017/T/4/grd_14653_5_6.tgf,14653,5367469,0.0249986,3,4673,1,9981.0,9981
203,2017,2017/T/4/grd_6756_4_7.tgf,6756,913586,0.0200157,3,201,1,6556.0,6556
204,2017,2017/T/4/grd_8020_3_4.tgf,8020,963669,0.0149823,3,1151,1,6870.0,6870
205,2017,2017/T/4/grd_8600_4_4.tgf,8600,1480243,0.0200141,3,879,1,7722.0,7722
206,2017,2017/T/4/kansas_city_2016-01.gml.80.tgf,4720,9633,0.000432392,15,500,377,12.1936,2409
207,2017,2017/T/4/lakeland_20110518_2050.gml.50.tgf,993,1731,0.00175549,13,364,184,4.41848,91
208,2017,2017/T/4/metlink-archiver_20110208_0348.gml.50.tgf,2999,5404,0.000600845,16,1082,520,4.68654,556
209,2017,2017/T/4/metlink-archiver_20110625_0239.gml.50.tgf,2978,5289,0.000596382,19,1094,495,4.80606,388
210,2017,2017/T/4/mountain-line-archiver_20110312_0338.gml.80.tgf,255,513,0.00788927,6,28,20,12.35,69
211,2017,2017/T/4/new_york_staten_brooklyn_bus_2015-12-23.gml.80.tgf,3496,7739,0.000633202,10,210,137,24.9854,2359
212,2017,2017/T/4/scc_1426_50_15_23.tgf,1426,310551,0.152719,2,4,4,356.5,394
213,2017,2017/T/4/scc_5757_70_20_2.tgf,5757,1572764,0.0474538,18,41,41,140.415,159
214,2017,2017/T/4/scc_6476_40_20_1.tgf,6476,1489945,0.0355268,17,42,42,154.19,190
215,2017,2017/T/4/scc_7513_40_15_4.tgf,7513,1783177,0.0315913,16,43,43,174.721,198
216,2017,2017/T/4/scc_7739_40_5_1.tgf,7739,944317,0.015767,21,48,48,161.229,187
217,2017,2017/T/4/scc_7961_50_5_5.tgf,7961,1139942,0.0179865,15,46,46,173.065,199
218,2017,2017/T/4/scc_8902_30_20_2.tgf,8902,2756056,0.0347787,18,47,47,189.404,220
219,2017,2017/T/4/scc_9183_50_5_4.tgf,9183,1568748,0.018603,18,43,43,213.558,247
220,2017,2017/T/4/scc_9565_40_5_3.tgf,9565,1595984,0.0174445,19,41,41,233.293,278
221,2017,2017/T/4/sembuster_1500.tgf,1500,251500,0.111778,501,1000,1000,1.5,2
222,2017,2017/T/4/sembuster_1800.tgf,1800,361800,0.111667,601,1200,1200,1.5,2
223,2017,2017/T/4/sembuster_2400.tgf,2400,642400,0.111528,801,1600,1600,1.5,2
224,2017,2017/T/4/sembuster_3000.tgf,3000,1003000,0.111444,1001,2000,2000,1.5,2
225,2017,2017/T/4/sembuster_4200.tgf,4200,1964200,0.111349,1401,2800,2800,1.5,2
226,2017,2017/T/4/sembuster_4800.tgf,4800,2564800,0.111319,1601,3200,3200,1.5,2
227,2017,2017/T/4/sembuster_5400.tgf,5400,3245400,0.111296,1801,3600,3600,1.5,2
228,2017,2017/T/4/sembuster_6000.tgf,6000,4006000,0.111278,2001,4000,4000,1.5,2
229,2017,2017/T/4/sembuster_7500.tgf,7500,6257500,0.111244,2501,5000,5000,1.5,2
230,2017,2017/T/4/sncf_20131211_1451.gml.80.tgf,376,931,0.00658528,7,34,23,15.8696,284
231,2017,2017/T/4/stb_465_369.tgf,465,5703,0.0263753,2,32,1,434.0,434
232,2017,2017/T/4/stb_482_52.tgf,482,4227,0.0181944,2,13,1,470.0,470
233,2017,2017/T/4/stb_551_467.tgf,551,5285,0.0174077,2,17,1,535.0,535
234,2017,2017/T/4/stb_617_33.tgf,617,7570,0.019885,2,6,1,612.0,612
235,2017,2017/T/4/stb_673_456.tgf,673,8526,0.0188241,4,15,2,330.0,657
236,2017,2017/T/4/stb_675_89.tgf,675,6347,0.0139303,3,12,1,664.0,664
237,2017,2017/T/4/stb_682_337.tgf,682,5215,0.0112121,3,27,1,656.0,656
238,2017,2017/T/4/stb_791_67.tgf,791,6888,0.0110088,3,24,1,768.0,768
239,2017,2017/T/4/stb_794_472.tgf,794,9964,0.0158049,4,26,2,385.0,769
240,2017,2017/T/4/WS_300_24_50_70.tgf,300,3600,0.04,1,1,1,300.0,300
241,2017,2017/T/4/WS_300_24_70_10.tgf,300,3600,0.04,1,1,1,300.0,300
242,2017,2017/T/4/WS_300_24_70_50.tgf,300,3600,0.04,1,1,1,300.0,300
243,2017,2017/T/4/WS_300_32_50_70.tgf,300,4800,0.0533333,1,1,1,300.0,300
244,2017,2017/T/4/WS_400_16_70_50.tgf,400,3200,0.02,1,1,1,400.0,400
245,2017,2017/T/4/WS_400_16_90_30.tgf,400,3200,0.02,1,1,1,400.0,400
246,2017,2017/T/4/WS_400_32_30_10.tgf,400,6400,0.04,1,1,1,400.0,400
247,2017,2017/T/4/WS_400_32_30_30.tgf,400,6400,0.04,1,1,1,400.0,400
248,2017,2017/T/4/WS_500_24_30_30.tgf,500,6000,0.024,1,1,1,500.0,500
249,2017,2017/T/4/WS_500_24_30_70.tgf,500,6000,0.024,1,1,1,500.0,500
250,2017,2017/T/2/admbuster_10000.tgf,10000,14998,0.00014998,1,10000,0,0.0,1
251,2017,2017/T/2/admbuster_20000.tgf,20000,29998,7.4995e-05,1,20000,0,0.0,1
252,2017,2017/T/2/admbuster_8000.tgf,8000,11998,0.000187469,1,8000,0,0.0,1
253,2017,2017/T/2/afinput_exp_acyclic_depvary_step5_batch_yyy03.tgf,374,125742,0.898953,3,17,1,358.0,358
254,2017,2017/T/2/afinput_exp_cycles_depvary_step4_batch_yyy02.tgf,499,239798,0.96304,3,11,1,489.0,489
255,2017,2017/T/2/afinput_exp_cycles_depvary_step4_batch_yyy03.tgf,457,198259,0.949293,3,19,1,439.0,439
256,2017,2017/T/2/afinput_exp_cycles_indvary1_step1_batch_yyy07.tgf,357,121284,0.951628,3,7,1,351.0,351
257,2017,2017/T/2/afinput_exp_cycles_indvary3_step1_batch_yyy04.tgf,522,231830,0.850802,3,27,1,496.0,496
258,2017,2017/T/2/BA_100_50_3.tgf,101,151,0.0148025,6,50,7,8.28571,22
259,2017,2017/T/2/BA_100_50_4.tgf,101,151,0.0148025,5,50,13,4.92308,22
260,2017,2017/T/2/BA_160_30_5.tgf,161,209,0.00806296,5,112,20,3.45,7
261,2017,2017/T/2/BA_180_20_3.tgf,181,217,0.00662373,6,144,26,2.42308,7
262,2017,2017/T/2/BA_60_70_2.tgf,61,102,0.027412,4,19,3,15.0,39
263,2017,2017/T/2/bw3.pfile-4-06.pddl.2.cnf.tgf,517,993,0.00371508,35,402,41,3.80488,40
264,2017,2017/T/2/commute.org_20140813_1738.gml.20.tgf,116,198,0.0147146,5,69,17,3.76471,13
265,2017,2017/T/2/ER_400_100_3.tgf,402,80404,0.497537,1,1,1,402.0,402
266,2017,2017/T/2/ER_400_80_2.tgf,401,64336,0.400097,1,1,1,401.0,401
267,2017,2017/T/2/ER_400_90_4.tgf,401,72149,0.448685,1,1,1,401.0,401
268,2017,2017/T/2/ER_400_90_5.tgf,401,72167,0.448797,1,1,1,401.0,401
269,2017,2017/T/2/ER_400_90_6.tgf,401,72248,0.449301,1,1,1,401.0,401
270,2017,2017/T/2/ferry2.pfile-L2-C1-03.pddl.4.cnf.tgf,175,274,0.00894694,24,132,43,2.0,2
271,2017,2017/T/2/ferry2.pfile-L2-C3-010.pddl.1.cnf.tgf,190,316,0.00875346,21,153,37,2.0,2
272,2017,2017/T/2/ferry2.pfile-L2-C4-04.pddl.3.cnf.tgf,754,1336,0.00234998,47,548,82,3.5122,66
273,2017,2017/T/2/ferry2.pfile-L3-C2-08.pddl.3.cnf.tgf,596,1058,0.00297847,42,450,66,3.21212,44
274,2017,2017/T/2/ferry2.pfile-L3-C3-03.pddl.2.cnf.tgf,933,1838,0.00211146,47,725,61,4.40984,50
275,2017,2017/T/2/go-taps_20150524_1019.gml.20.tgf,161,232,0.00895027,9,120,24,2.70833,7
276,2017,2017/T/2/grd_1697_5_7.tgf,1697,71714,0.0249023,3,352,1,1346.0,1346
277,2017,2017/T/2/grd_3018_3_7.tgf,3018,137019,0.0150433,3,392,1,2627.0,2627
278,2017,2017/T/2/grd_3434_3_2.tgf,3434,176823,0.0149947,3,306,1,3129.0,3129
279,2017,2017/T/2/grd_4383_1_10.tgf,4383,96592,0.00502803,3,529,1,3855.0,3855
280,2017,2017/T/2/grd_5178_1_1.tgf,5178,134016,0.00499842,3,470,1,4709.0,4709
281,2017,2017/T/2/kanawha-valley-regional-transportation-authority-krt_20150126_1340.gml.20.tgf,104,179,0.0165496,6,62,14,4.0,15
282,2017,2017/T/2/redwood-coast-transit_20151216_1453.gml.20.tgf,113,165,0.0129219,6,71,14,4.0,8
283,2017,2017/T/2/scc_1326_50_10_8.tgf,1326,102195,0.0581223,4,11,11,120.545,130
284,2017,2017/T/2/scc_1390_60_20_13.tgf,1390,90317,0.0467455,12,32,32,43.4375,57
285,2017,2017/T/2/scc_1469_40_15_1.tgf,1469,81629,0.0378269,12,27,27,54.4074,65
286,2017,2017/T/2/scc_387_50_10_19.tgf,387,74585,0.498,1,1,1,387.0,387
287,2017,2017/T/2/scc_611_40_20_21.tgf,611,66027,0.176864,2,3,3,203.667,219
288,2017,2017/T/2/sembuster_300.tgf,300,10300,0.114444,101,200,200,1.5,2
289,2017,2017/T/2/stb_265_466.tgf,265,3352,0.0477323,2,8,1,258.0,258
290,2017,2017/T/2/stb_339_81.tgf,339,3692,0.0321264,2,34,1,306.0,306
291,2017,2017/T/2/stb_459_480.tgf,459,3271,0.0155258,3,35,1,425.0,425
292,2017,2017/T/2/stb_594_225.tgf,594,3439,0.00974674,3,31,1,564.0,564
293,2017,2017/T/2/stb_599_318.tgf,599,3744,0.0104348,5,19,2,291.0,562
